player,elo_hard,elo_clay,elo_grass,elo
Mcdonald M.,1598.0270236581146,1408.2560765036633,1535.7625582359258,1514.0152194659013
Zekic M.,1500.0,1497.8499947198723,1500.0,1499.2833315732908
Giustino L.,1481.4483746925325,1459.232578377765,1500.0,1480.2269843567658
Couto E.,1500.0,1484.0,1500.0,1494.6666666666667
Coppejans K.,1462.687457310691,1450.7031391571627,1481.3547865266296,1464.9151276648274
Lindell C.,1482.439463702908,1453.75101126483,1500.0,1478.7301583225792
Calleri A.,1520.3745752728646,1570.3850676213458,1437.9496056388627,1509.5697495110244
Petzschner P.,1541.8495241445492,1465.1892170653412,1594.4432512864964,1533.8273308321288
Lopez-Perez E.,1500.0,1491.1824765475164,1500.0,1497.0608255158388
Reid M.,1500.0,1500.0,1490.7375286642991,1496.9125095547663
Simon G.,1600.1588600022399,1500.6206854114675,1548.1935560873046,1549.6577005003373
Barrientos N.,1483.2174287577793,1451.3513666853028,1500.0,1478.1895984810274
Wong C.,1501.142581270317,1484.0,1485.9625541182645,1490.3683784628604
Simmonds P.,1468.2947894244855,1500.0,1500.0,1489.4315964748284
Ferrer D. ,1500.0,1500.0,1500.0,1500.0
Klahn B.,1437.1765342335511,1438.2007714425617,1452.676587098627,1442.6846309249133
Samper-Montana J.,1500.0,1472.856504967759,1500.0,1490.9521683225864
Wang C.,1509.5141983452033,1500.0,1500.0,1503.171399448401
Andreev I.,1525.0858826167346,1539.9107270334275,1497.8206206502393,1520.9390767668003
Matkowski M.,1500.0,1475.7608493489915,1500.0,1491.9202831163304
Blumberg W.,1500.0,1500.0,1485.559021731209,1495.1863405770698
Gambill J.M.,1477.1854905600233,1364.0874992996987,1482.337070331842,1441.203353397188
Bemelmans R.,1472.7875477116934,1473.0292040731997,1463.894422636219,1469.9037248070374
Cachin P.,1420.9811232828183,1510.5377192972846,1482.063123198284,1471.1939885927957
Goodall J.,1486.7592698751555,1500.0,1401.652567099888,1462.8039456583476
Mansouri S.,1494.02749338294,1500.0,1500.0,1498.0091644609802
Minar I.,1541.3965672315396,1448.203121489284,1431.2829474023238,1473.6275453743826
Lock B.,1489.6822885768152,1500.0,1500.0,1496.5607628589385
Ilie A.,1398.3549350910419,1449.4006560045443,1459.204919857409,1435.6535036509983
Piccari F.,1500.0,1481.1379883408504,1500.0,1493.7126627802834
Fils A.,1737.242840387024,1744.642941125888,1547.0916865347072,1676.3258226825399
Paul T.,1753.0503171298685,1734.9953007460063,1649.2628520364121,1712.4361566374291
Nieminen J.,1534.8531536109,1544.8412863339784,1483.0447062627998,1520.9130487358927
Onoda M.,1452.0756410169022,1500.0,1500.0,1484.0252136723009
Whittington A.,1517.209794906654,1500.0,1484.0,1500.4032649688845
Woodbridge T.,1451.9364742957134,1500.0,1515.7874246058318,1489.2412996338483
Van Assche L.,1502.6164191101057,1501.7148343035815,1470.199222469615,1491.5101586277676
Pescosolido S.,1490.8661555117983,1463.1739232351845,1488.4887896864275,1480.84295614447
Kiefer N.,1688.7041820492009,1590.3547305689299,1568.7301788477016,1615.9296971552776
Lopez Villasenor G.,1445.2125648391723,1500.0,1500.0,1481.7375216130574
de Voest R.,1504.180472896388,1500.0,1494.386035883093,1499.5221695931602
Craca M.,1500.0,1481.9608105985485,1500.0,1493.9869368661828
Capalik K.,1481.9562506809384,1483.318730581899,1500.2083500740048,1488.4944437789472
Bolelli S.,1496.100075655015,1616.5153412335171,1556.5398483105168,1556.3850883996831
Gimelstob J.,1421.1906982850155,1435.685823738291,1498.6244231312562,1451.8336483848543
Sanchez de Luna J.A.,1500.0,1487.250226406317,1500.0,1495.7500754687724
Marti Y.,1500.0,1474.0391433504315,1500.0,1491.3463811168106
Behrmann M.,1480.2392567062361,1500.0,1500.0,1493.4130855687454
Forbes M.,1487.8920479616752,1500.0,1500.0,1495.9640159872251
Westerhof B.,1500.0,1482.4677868560932,1500.0,1494.155928952031
Andreev I. ,1484.0,1500.0,1500.0,1494.6666666666667
Pannu K.,1460.3633749505254,1500.0,1500.0,1486.787791650175
Kopriva V.,1460.284484641295,1519.5217129025543,1486.462824445563,1488.7563406631373
Bhambri Y.,1497.8338198489394,1482.7208021565596,1467.694456557234,1482.7496928542441
Woodruff C.,1468.0825180304132,1452.2688052599196,1484.7329948230315,1468.3614393711214
Trongcharoenchaikul W.,1489.4625263474773,1500.0,1500.0,1496.4875087824923
Rocha D.,1500.0,1497.7283323059678,1500.0,1499.2427774353225
Broady L.,1542.2270062346124,1472.0194323098856,1445.8765935618094,1486.7076773687693
Sekulic P.,1493.628426732423,1500.0,1500.0,1497.876142244141
Rodriguez Taverna S.,1500.0,1489.417273164965,1500.0,1496.4724243883218
Tahiri M.,1500.0,1449.305434436031,1500.0,1483.1018114786768
Ebelthite C.,1484.2347562565408,1500.0,1500.0,1494.7449187521804
Fogues F.,1500.0,1493.2259481477997,1500.0,1497.741982715933
Vilella Martinez M.,1508.8898684535736,1505.055172226895,1500.0,1504.6483468934894
Andreev A.,1473.6357844802417,1500.0,1500.0,1491.2119281600806
Mathieu P.H. ,1484.0,1500.0,1500.0,1494.6666666666667
Lapentti G.,1459.7681963177283,1434.1675580711103,1480.2283481895313,1458.0547008594567
Robredo T.,1620.9929937913846,1525.9657925883673,1548.497127909245,1565.1519714296655
Sakharov G.,1473.6107767463523,1505.7537063377663,1500.0,1493.121494361373
Stark J.,1500.0,1500.0,1483.263693206478,1494.421231068826
Munoz De La Nava D.,1500.0,1424.3286642236787,1500.0,1474.776221407893
Riffice S.,1493.7812461904145,1500.0,1500.0,1497.9270820634713
Condor F.,1500.0,1478.0510297702283,1500.0,1492.6836765900762
Patino L.,1484.4701249171064,1500.0,1500.0,1494.8233749723688
El Aarej M.,1500.0,1447.046309324768,1500.0,1482.3487697749226
Guccione C.,1537.2515455207777,1448.1355649099569,1422.0614525001602,1469.1495209769648
Starace P.,1414.2223205332932,1559.0147871899876,1384.7117597365814,1452.6496224866207
Halebian A.,1485.074752676351,1500.0,1500.0,1495.0249175587835
Jun W.S.,1474.8995261460534,1484.2828853101453,1482.5160673928729,1480.5661596163573
Searle H.,1500.0,1500.0,1458.5137172921422,1486.1712390973807
Gaubas V.,1500.0,1535.8703146080884,1500.0,1511.9567715360292
Ruevski P.,1500.0,1483.45085375557,1500.0,1494.4836179185234
Knippschild J.,1461.315436617208,1460.0254622281861,1484.0742455732993,1468.4717148062311
Ventura S.,1388.4913676675094,1490.1437648081467,1402.6925344330236,1427.1092223028934
Mccabe J.,1466.783811494348,1500.0,1484.0,1483.5946038314494
Rublev A.,1733.6996558500798,1751.740942425718,1646.4557921668995,1710.6321301475657
Qureshi A.U.H.,1469.0956096733323,1500.0,1502.2846530981042,1490.460087590479
Nadal R. ,1517.4695015289756,1500.0,1500.0,1505.8231671763251
Sarstrand M.,1500.0,1493.2798113892043,1500.0,1497.7599371297347
Acasuso J.,1524.6060249970744,1645.2616564224352,1384.1842967000787,1518.0173260398626
Karanusic R.,1369.3300346948197,1465.3600909355437,1482.2708810479182,1438.9870022260939
Chiudinelli M. ,1532.0,1500.0,1500.0,1510.6666666666667
Tiurnev E.,1489.4634705563485,1500.0,1500.0,1496.4878235187828
Tobon M.,1500.0,1500.0353196554968,1500.0,1500.011773218499
Bonzi B.,1583.2582389545878,1488.379963692755,1489.17540674399,1520.2712031304443
Koubek S.,1569.0036358892157,1476.4509627864377,1407.5330893504483,1484.3292293420338
Zhou Y.,1488.126415044714,1500.0,1500.0,1496.042138348238
Del Potro J.M.,1957.0840619719143,1798.4989839958246,1707.0561688645241,1820.879738277421
Whitehouse W.,1496.6222872867495,1500.0,1494.1786260594074,1496.933637782052
Tuksar S.,1481.3321110121296,1455.8224057933785,1500.0,1479.051505601836
Beck A.,1451.726867247757,1420.2348298912405,1523.593515863031,1465.1850710006759
Gerasimov E.,1510.716994326325,1469.506838250075,1512.7669914562205,1497.6636080108735
Blancaneaux G.,1436.8220620139098,1487.9269721102446,1500.0,1474.9163447080516
Lajola D.,1484.0,1500.0,1500.0,1494.6666666666667
Krajinovic F.,1570.951714773821,1541.4333014816327,1534.4903074384324,1548.9584412312954
Baluda V.,1491.7156206581453,1500.0,1500.0,1497.238540219382
Kimmich M.,1469.6692883817757,1500.0,1500.0,1489.8897627939252
Cuevas P. ,1500.0,1500.0,1500.0,1500.0
Garcia-Lopez G.,1485.3135130569844,1557.7923200172215,1484.2642091771643,1509.1233474171233
Gallardo Valles M.,1500.0,1482.921057585529,1500.0,1494.3070191951763
Moser F.,1484.0,1500.0,1485.9579209842113,1489.9859736614037
Bautista Agut R.,1557.646753698825,1579.3636154345966,1656.52182398932,1597.8440643742472
Klein T.,1500.0,1500.0,1484.3273036282835,1494.7757678760945
Sandbichler A.,1500.0,1484.4307669612492,1500.0,1494.8102556537497
Travaglia S.,1468.0268955437095,1469.8096917315409,1457.9862317022114,1465.2742729924873
Diaz J.,1394.7021121691441,1459.1586887548765,1484.0927596875606,1445.9845202038605
Pfeiffer K.,1500.0,1490.3619283265184,1500.0,1496.7873094421727
King-Turner D.,1421.433058101527,1500.0,1500.0,1473.8110193671757
Burniol G.,1500.0,1470.310910840197,1500.0,1490.1036369467322
Van Lottum J.,1497.2413660590666,1500.0,1500.0,1499.0804553530222
van Gemerden M.,1490.3632441407083,1500.2299658322393,1502.322218388185,1497.6384761203774
Elgin M.,1447.2296888506378,1500.0,1500.0,1482.409896283546
Schalken S.,1540.8400076172552,1553.5663070048502,1680.8766065923667,1591.7609737381572
Bastl G.,1439.6805435873137,1424.8489574425018,1430.7474484164104,1431.7589831487421
Ulihrach B.,1529.860306802093,1412.9387301567726,1447.3784182386607,1463.3924850658423
Fraile G.,1490.9494731013995,1425.9677136242128,1500.0,1472.3057289085373
Si Y.M.,1483.1920932384737,1500.0,1500.0,1494.3973644128246
Veger F.,1483.647389678415,1500.0,1500.0,1494.5491298928052
Pashanski B.,1497.8109221827583,1444.6743822898236,1459.3508887169833,1467.2787310631884
Jones G.,1468.491860882965,1500.0,1487.9979886983954,1485.49661652712
Geerts M.,1496.3031191810117,1500.0,1500.0,1498.7677063936706
Agenor R.,1488.0530054994574,1483.2282343156874,1500.0,1490.4270799383814
Bolelli S. ,1484.0,1500.0,1500.0,1494.6666666666667
Biryukov M.,1465.7354680288502,1500.0,1500.0,1488.57848934295
Vacherot V.,1500.0,1467.1216765930383,1500.0,1489.0405588643462
Fish A.,1491.1518537885756,1500.0,1500.0,1497.0506179295253
Belic L.,1500.0,1458.3021012720124,1500.0,1486.1007004240043
Gaston H.,1498.0022406879084,1501.1210876432497,1486.392644121519,1495.171990817559
Moro Canas A.,1485.6152517078467,1512.112389808348,1483.2981899069457,1493.6752771410468
Skugor F.,1505.103179051073,1436.7781339679902,1450.3284949929587,1464.0699360040073
Shvec A.,1486.8767079705715,1500.0,1500.0,1495.6255693235237
Maestrelli F.,1486.8815058954342,1500.0,1500.0,1495.6271686318114
Lazov A.,1485.7671811969544,1500.0,1500.0,1495.2557270656514
Polmans M.,1419.3968858151327,1501.8534920778857,1482.8733305811356,1468.0412361580513
Kim K.,1431.1637462315432,1444.7016854575568,1411.2162398371283,1429.027223842076
Melzer G.,1438.563893674143,1508.4727154632294,1500.0,1482.3455363791243
King P.,1458.295178144182,1500.0,1500.0,1486.0983927147274
Hocevar R.,1492.7752972492815,1445.8918675445047,1500.0,1479.5557215979288
Dolgopolov O.,1686.529748558834,1676.1577841295264,1567.9475986438956,1643.5450437774186
Tarvet O.,1500.0,1500.0,1511.838345653713,1503.9461152179044
Rejchtman Vinciguerra W.,1500.0,1485.7832677195227,1500.0,1495.2610892398409
Haas T.,1602.9132652771377,1604.523522030182,1648.3974383456796,1618.6114085509998
Quiroz R.,1519.159561745671,1511.81937365911,1480.9977827969644,1503.9922394005816
Lu Y.,1443.7404946276388,1493.4580371564693,1472.3917249820715,1469.86341892206
Stadler S.,1500.80363865139,1500.0,1487.4849614590792,1496.096200036823
Tenconi T.,1500.0,1481.927183704949,1500.0,1493.9757279016496
Robert S.,1438.527353167214,1481.3397243025531,1466.0721730788032,1461.9797501828568
Gomez-Herrera C.,1500.0,1486.5579341293544,1500.0,1495.5193113764515
Voinea A.,1489.3452318608063,1433.9142876027677,1485.2889227754442,1469.5161474130061
Eschauer W.,1392.657554716173,1434.2364301087784,1504.3446751543652,1443.7462199931058
Dustov F.,1500.0,1442.5547463437115,1472.96148743014,1471.8387445912838
Chaki R.,1500.0,1476.5128645280945,1500.0,1492.1709548426982
Peya A.,1445.860897683923,1419.490100407265,1404.6579211132232,1423.3363064014702
Wang Y.,1461.5161759422908,1485.4542693612168,1500.0,1482.3234817678358
Weiner G.,1426.7074713521624,1500.0,1490.5553654259177,1472.4209455926932
Martin F.,1481.3451645555979,1500.0,1484.39949990656,1488.5815548207192
Wiltschnig H.,1500.0,1484.0,1500.0,1494.6666666666667
Cervantes I.,1489.5506287715978,1471.1527190361132,1481.4164030151967,1480.706583607636
Blanco G.,1382.184824789237,1460.517525709649,1454.525942655087,1432.409431051324
Kadhe A.,1437.0421287046283,1500.0,1500.0,1479.0140429015428
Roitman S.,1380.5787254717009,1441.897225670448,1451.562762904499,1424.6795713488827
Zayed M. S.,1495.4060529517028,1500.0,1500.0,1498.4686843172342
Hardt N.,1500.0,1493.9053427363144,1500.0,1497.9684475787715
Clavet F.,1499.6383948594057,1380.204836529537,1469.4936433417515,1449.7789582435646
Serrano O.,1500.0,1491.7009837299654,1500.0,1497.2336612433219
Black B.,1430.9901257249949,1483.2013414271855,1515.3604211626082,1476.5172961049295
Bailly G.,1466.9645512358893,1500.0,1500.0,1488.9881837452965
Chidekh C.,1469.381422974263,1500.0,1500.0,1489.7938076580876
Chiudinelli M.,1434.3834627617834,1460.5006722893315,1473.659138508518,1456.1810911865443
Habib H.,1477.0298349254808,1500.0,1500.0,1492.3432783084936
Fearnley J.,1507.5531910384373,1573.6060414903347,1492.4970768623766,1524.5521031303826
Ofner S.,1526.1497526625822,1576.1339541126627,1526.045096189154,1542.7762676547998
Bedene A.,1562.8841191476404,1572.4632664956657,1470.5237688451932,1535.2903848294998
Berrettini J.,1509.1492851268592,1500.0,1500.0,1503.0497617089532
Purcell M.,1517.154621984146,1466.254700836844,1506.3109328711603,1496.5734185640501
Gaudenzi A.,1358.442083119153,1492.6924690128026,1483.2359602412723,1444.790170791076
Draxl L.,1490.255331059306,1500.0,1500.0,1496.7517770197685
Guccione A.,1500.0,1482.908985947991,1493.5512762410137,1492.1534207296681
Agostinelli B.,1481.3392422606416,1500.0,1500.0,1493.7797474202137
Elseneer G.,1422.9860019942157,1487.7817532370534,1473.1428423586951,1461.303532529988
Ondruska M.,1484.795438394192,1508.4830634984862,1500.0,1497.7595006308927
Dabul B.,1480.999960380022,1450.038466678401,1489.9234339065533,1473.653953654992
Tiafoe F.,1715.10818398304,1629.9589905043117,1569.2813428738498,1638.116172453734
Dostanic S.,1505.7996192285061,1500.0,1500.0,1501.9332064095022
Ball C.,1518.3878885715255,1505.9503757952402,1467.430451677207,1497.2562386813242
Linzer M.,1500.0,1472.4659423372425,1500.0,1490.8219807790808
Loffhagen G.,1500.0,1500.0,1438.175134528577,1479.3917115095257
Uppal V.,1481.6465117302464,1500.0,1500.0,1493.8821705767489
Zhu B.Q.,1470.2567330625875,1500.0,1500.0,1490.0855776875294
Nikles J.,1500.0,1468.428759469715,1500.0,1489.4762531565718
Zapata Miralles B.,1363.2687756540925,1563.8125900051962,1422.2242700912743,1449.7685452501876
Santopadre V.,1500.0,1484.5730063460717,1500.0,1494.857668782024
De Loore J.,1485.8771400127166,1488.652608051764,1500.0,1491.5099160214934
Costa F.,1486.1225292068036,1484.0,1500.0,1490.0408430689347
Herbert P.H,1569.8078903217838,1517.6463332208814,1500.0,1529.151407847555
Struff J-L.,1495.5300007884557,1500.0,1500.0,1498.5100002628187
Gray A.,1500.0,1500.0,1474.6341318934603,1491.5447106311533
Albot R.,1542.5420828780577,1471.1510164220633,1422.6697259087762,1478.7876084029658
Reix C.,1511.6153816207502,1500.0,1500.0,1503.8717938735833
Monaco J.,1610.307445073327,1679.9963681973943,1489.738331971404,1593.347381747375
Di Pasquale A.,1454.0904930338545,1500.0,1500.0,1484.696831011285
Tkalec M.,1500.0,1484.8014137900764,1500.0,1494.9338045966922
Volandri F.,1247.1553770410223,1388.4975888227675,1397.6212974874747,1344.4247544504217
Chardy J. ,1500.0,1500.0,1500.0,1500.0
Ymer E.,1483.189880410071,1422.3127037118893,1466.8917158056115,1457.4647666425237
Bourgue M.,1479.2276027861294,1490.8731291782317,1500.0,1490.0335773214538
Costa A.,1503.1160312011807,1566.241963212347,1482.5387157194518,1517.29890337766
Weinzierl J.,1500.0,1483.4522337054364,1500.0,1494.4840779018123
Blanchet U.,1473.0383032224406,1490.0577236905362,1500.0,1487.698675637659
O Connell C.,1580.3410320326002,1474.438111049616,1471.69040342145,1508.8231821678885
Reid T.,1496.4535343044943,1483.2150476931085,1477.8941483479186,1485.854243448507
Matsui T.,1513.3161134685354,1500.0,1500.0,1504.4387044895118
Varlet J.,1446.529900967068,1477.452061318765,1500.0,1474.6606540952778
Pretzsch A.,1466.1702247571718,1482.7957946518495,1474.1824304913252,1474.3828166334488
Choinski J.,1483.5790793971375,1490.7697519773867,1443.7104026360657,1472.6864113368636
Alund M.,1500.0,1546.14083646032,1492.7161210074419,1512.9523191559208
Harsanyi P.,1483.3027220181866,1500.0,1500.0,1494.434240672729
Marozsan F.,1626.451626445114,1588.9648514669277,1451.3098669699696,1555.5754482940038
Statham J.,1463.1975760708533,1500.0,1500.0,1487.7325253569513
Kutrovsky D.,1518.1939612658994,1500.0,1500.0,1506.0646537552996
Huet S.,1456.0068742122364,1500.0,1500.0016100963715,1485.3361614362027
Llodra M.,1607.3479502358025,1509.9797502667861,1602.1895170509436,1573.1724058511772
Johansson J.,1681.4508308882334,1410.3154833949993,1525.118500485597,1538.9616049229433
Zuk K.,1476.6980223293044,1482.1439815197098,1500.0,1486.2806679496714
Suresh D.,1481.518023490627,1500.0,1500.0,1493.8393411635425
Tecau H.,1485.8857099320603,1500.0,1500.0,1495.2952366440202
Rincon D.,1500.0,1462.2150966536326,1500.0,1487.4050322178775
Kwiatkowski T.S.,1430.9837559731127,1500.0,1483.8859397616018,1471.6232319115716
Navarra M.,1500.0,1486.2940766479228,1500.0,1495.4313588826408
Lopez F. ,1500.0,1500.0,1500.0,1500.0
Al Ghareeb M.,1470.8910010558577,1492.0206088371922,1500.0,1487.6372032976833
Karlovic I. ,1484.0,1500.0,1500.0,1494.6666666666667
Gomez F.,1496.622980027715,1482.6229902918653,1500.0,1493.0819901065267
Luque D.,1500.0,1484.0,1500.0,1494.6666666666667
El Aynaoui Y.,1544.589762374033,1592.0848184291774,1521.3802046444657,1552.6849284825585
Tabur C.,1500.0,1484.7052849862184,1500.0,1494.9017616620729
Yim R.,1478.1595070123951,1500.0,1500.0,1492.7198356707984
Zopp J.,1459.3933995647365,1513.5496132389744,1453.2547794263342,1475.3992640766817
Delbonis F.,1360.9593032389714,1562.5169462436531,1367.298135592347,1430.258128358324
Xu J.C.,1482.2808680715157,1500.0,1500.0,1494.093622690505
Valent R.,1487.3634287403888,1500.0,1500.0,1495.7878095801298
Vesely J.,1533.0013255337935,1491.4904072654285,1583.4001340019793,1535.9639556004004
Dosedel S.,1431.613784244329,1445.332257824092,1502.6888979842286,1459.8783133508832
Dzumhur D.,1434.4257309666675,1614.1429120248176,1499.5491191490726,1516.0392540468526
Pecotic M.,1509.1377704638471,1500.0,1500.0,1503.045923487949
Bourgeois L.,1479.3643933577555,1500.0,1500.0,1493.121464452585
Draper S.,1536.7620323958306,1444.0945195535928,1449.8308398848733,1476.8957972780988
Vassallo-Arguello M. ,1484.0,1500.0,1500.0,1494.6666666666667
Luczak P.,1450.258607394505,1395.9440395520069,1518.1037717302338,1454.768806225582
Dougaz A.,1470.034700599545,1486.51814465341,1500.0,1485.5176150843183
Karatsev A.,1550.3091264446846,1537.3985309116097,1475.0558914136357,1520.92118292331
Blockx A.,1462.5209282326798,1500.0,1483.0908505246869,1481.8705929191221
Armando H.,1504.94655826968,1428.839006617532,1500.0,1477.9285216290707
Levine I.,1483.222824803135,1500.0,1484.0,1489.0742749343783
Schoolkate T.,1529.532407593571,1490.4698687138218,1487.0605086640462,1502.3542616571465
Schnur B.,1438.9876246605695,1500.0,1455.4558031454778,1464.814475935349
Villanueva G.,1487.533857950752,1500.0,1500.0,1495.8446193169173
Li Z.,1410.7349783818206,1500.0,1500.0,1470.2449927939404
Budkov Kjaer N.,1500.0,1508.5763990273676,1500.0,1502.8587996757894
Malisse X.,1526.9938831571176,1448.374706765858,1686.0738695345974,1553.8141531525243
Tomashevich D.,1486.025086623314,1500.0,1500.0,1495.3416955411049
Bryde T.,1488.0456508229627,1500.0,1500.0,1496.0152169409876
McCabe J.,1484.0,1500.0,1481.6709959261032,1488.5569986420344
Lemke J.,1480.8625566183655,1500.0,1500.0,1493.6208522061218
Waske A.,1398.4146437585894,1463.2641958129846,1429.0491946634318,1430.2426780783353
Lin J.M.,1482.6041845767586,1500.0,1500.0,1494.2013948589195
Bjorkman J.,1498.721150166414,1436.1665427585222,1636.6956414937565,1523.8611114728976
Koepfer D.,1590.6624382792374,1538.719179919358,1453.3762775420842,1527.5859652468935
Eysseric J.,1485.6529188730406,1455.7233769987681,1500.0,1480.458765290603
Uchida K.,1491.3751416948344,1500.0,1500.0,1497.1250472316115
Gimeno-Traver D. ,1484.0,1500.0,1500.0,1494.6666666666667
Herbert P.H.,1605.70611513276,1517.4958047606785,1525.1053866478483,1549.4357688470955
Shimabukuro S.,1471.728897932599,1500.0,1488.3571638053284,1486.6953539126425
Gonzalez S.,1481.153753212216,1472.632731013611,1481.8807816663468,1478.5557552973912
Sabry S.,1484.1331873987601,1500.0,1500.0,1494.7110624662535
Squire H.,1500.0,1506.9955895344942,1457.2103835656883,1488.0686577000608
Sanguinetti D.,1500.126685429138,1437.0589502267355,1446.2821186910971,1461.155918115657
Shelbayh A.,1466.0047154870874,1472.506306885273,1469.6696352747692,1469.3935525490433
Mergea F.,1500.0,1501.4128473507187,1499.3406570732338,1500.2511681413177
